ticker,cluster_date,n_insiders,total_value,window_start,window_end
LGF,2024-06-12,7,39605056.19,2024-06-12,2024-06-12
MPAA,2024-06-13,3,2622000.0,2024-06-13,2024-06-13
PROK,2024-06-13,3,129470677.6,2024-06-11,2024-06-13
CLF,2024-06-13,4,614160.5,2024-06-12,2024-06-13
GDNSF,2024-06-14,6,4212252.72,2024-06-14,2024-06-14
RGEN,2024-06-14,3,600476.1,2024-06-14,2024-06-14
AVTE,2024-06-17,5,7749718.5,2024-06-17,2024-06-17
SPMC,2024-06-17,3,2100040.0,2024-06-17,2024-06-17
IRON,2024-06-17,6,23000148.0,2024-06-17,2024-06-17
ATLN,2024-06-18,4,17628997.04,2024-06-18,2024-06-18
PFBX,2024-06-18,6,547245.0,2024-06-10,2024-06-18
RMAX,2024-06-18,3,1461302.1,2024-06-18,2024-06-18
CRMT,2024-06-18,3,4574740.2,2024-06-18,2024-06-18
EXFY,2024-06-20,4,725578.68,2024-06-20,2024-06-20
TPIC,2024-06-21,4,51261041.88,2024-06-21,2024-06-21
BATRA,2024-06-24,4,319680.0,2024-06-24,2024-06-24
CLIR,2024-06-24,4,12194000.0,2024-06-24,2024-06-24
VCRDX,2024-06-26,3,26499970.06,2024-05-28,2024-06-26
TLYS,2024-06-27,3,4779286.98,2024-06-27,2024-06-27
ELYM,2024-06-27,7,349669716.48,2024-06-27,2024-06-27
SPG,2024-06-28,4,239370.98,2024-06-28,2024-06-28
DMAC,2024-06-28,5,15000000.0,2024-06-28,2024-06-28
TBN,2024-06-28,9,37887600.0,2024-06-28,2024-06-28
ADCT,2024-07-01,3,6744000.0,2024-07-01,2024-07-01
ALMS,2024-07-01,13,505000000.0,2024-07-01,2024-07-01
ACHR,2024-07-01,6,329925860.88,2024-07-01,2024-07-01
APPN,2024-07-05,6,113650968.24,2024-07-05,2024-07-05
NXDT,2024-07-08,3,1125959.78,2024-06-20,2024-07-08
BNED,2024-07-08,3,11652818.6,2024-06-10,2024-07-08
CULP,2024-07-08,5,1485265.0,2024-07-08,2024-07-08
DOUG,2024-07-08,3,356668.27,2024-07-05,2024-07-08
PTWO,2024-07-09,4,327444.0,2024-07-09,2024-07-09
ALTG,2024-07-10,3,4332848.1,2024-07-10,2024-07-10
SUNS,2024-07-11,3,1735063.62,2024-07-10,2024-07-11
TKNO,2024-07-12,5,60099993.88,2024-07-12,2024-07-12
SSKN,2024-07-15,6,3679970.1,2024-07-15,2024-07-15
NYC,2024-07-16,6,8250000.0,2024-07-16,2024-07-16
IVFH,2024-07-17,6,8830018.8,2024-07-17,2024-07-17
TWFG,2024-07-17,5,13879837.0,2024-07-17,2024-07-17
NUZE,2024-07-18,5,3879322.65,2024-07-18,2024-07-18
ARTV,2024-07-22,20,759999864.0,2024-07-22,2024-07-22
EVBN,2024-07-23,3,657512.4,2024-07-23,2024-07-23
COFS,2024-07-25,8,1250000.0,2024-07-25,2024-07-25
LINE,2024-07-26,3,1123200.0,2024-07-26,2024-07-26
NEXT,2024-07-29,7,613772722.5,2024-07-29,2024-07-29
LKQ,2024-07-29,4,600570.0,2024-07-26,2024-07-29
HITC,2024-07-31,3,2630235.46,2024-07-31,2024-07-31
ONEW,2024-08-01,6,2007900.0,2024-08-01,2024-08-01
LAB,2024-08-02,9,17514000.0,2024-08-02,2024-08-02
RIG,2024-08-02,3,31380000.0,2024-08-02,2024-08-02
MGM,2024-08-05,3,7312197.0,2024-08-05,2024-08-05
CRK,2024-08-05,4,84111100.32,2024-08-05,2024-08-05
HTGC,2024-08-06,5,471148.55,2024-08-06,2024-08-06
AMBC,2024-08-07,4,1525412.27,2024-08-07,2024-08-07
MPLN,2024-08-07,3,563800.0,2024-08-05,2024-08-07
PCSZX,2024-08-08,3,1087279.96,2024-08-05,2024-08-08
ACHR,2024-08-08,6,59939988.9,2024-08-08,2024-08-08
BXMT,2024-08-08,3,1448135.0,2024-08-02,2024-08-08
GT,2024-08-09,3,771394.4,2024-08-06,2024-08-09
VMEO,2024-08-12,3,495378.17,2024-08-07,2024-08-12
RXO,2024-08-12,6,1244953380.6,2024-08-12,2024-08-12
MGTX,2024-08-12,3,15000000.0,2024-08-12,2024-08-12
ACTU,2024-08-12,23,92000000.0,2024-08-12,2024-08-12
VYX,2024-08-13,3,490025.48,2024-08-08,2024-08-13
ACDC,2024-08-13,3,8535711.69,2024-08-13,2024-08-13
SCPH,2024-08-13,3,6000000.0,2024-08-13,2024-08-13
CEP,2024-08-14,4,12000000.0,2024-08-14,2024-08-14
APEI,2024-08-14,6,7259199.6,2024-08-14,2024-08-14
BYON,2024-08-14,3,255891.76,2024-08-01,2024-08-14
GRWG,2024-08-14,3,517599.8,2024-08-13,2024-08-14
LOCO,2024-08-14,6,27259412.4,2024-08-14,2024-08-14
YUMC,2024-08-15,3,390172.0,2024-08-13,2024-08-15
POCI,2024-08-15,3,142382990.1,2024-08-15,2024-08-15
GBDC,2024-08-16,3,1599895.0,2024-08-08,2024-08-16
TSE,2024-08-16,3,748084.0,2024-08-12,2024-08-16
WBTN,2024-08-16,3,786472.74,2024-08-14,2024-08-16
GRX,2024-08-19,3,4017510.6,2024-07-23,2024-08-19
ATEC,2024-08-22,3,901350.42,2024-08-02,2024-08-22
ET,2024-08-23,3,47667200.0,2024-08-12,2024-08-23
OBDE,2024-08-26,3,630571.2,2024-08-20,2024-08-26
MPAA,2024-08-27,6,2341256.88,2024-08-27,2024-08-27
ISDR,2024-08-27,3,573962.7,2024-08-27,2024-08-27
BILL,2024-08-27,3,5815715.35,2024-08-26,2024-08-27
INBX,2024-08-28,3,1695410.36,2024-08-20,2024-08-28
LESL,2024-08-29,3,661392.0,2024-08-29,2024-08-29
TBN,2024-08-30,3,749912.64,2024-08-30,2024-08-30
STCN,2024-09-01,8,42208608.0,2024-09-01,2024-09-01
PRKA,2024-09-04,4,2151288.0,2024-09-04,2024-09-04
HR,2024-09-05,3,865680.75,2024-08-12,2024-09-05
MTDR,2024-09-06,4,311175.0,2024-08-16,2024-09-06
RLMD,2024-09-09,3,588670.66,2024-09-09,2024-09-09
PENN,2024-09-10,3,1450548.0,2024-09-03,2024-09-10
REED,2024-09-10,6,19005222.56,2024-09-10,2024-09-10
BTSG,2024-09-11,12,1551966932.88,2024-09-11,2024-09-11
CGNT,2024-09-11,3,18342633.63,2024-09-11,2024-09-11
RIG,2024-09-12,3,18585000.0,2024-09-12,2024-09-12
KVHI,2024-09-12,4,1004388.0,2024-09-04,2024-09-12
ZBIO,2024-09-12,5,48280000.0,2024-09-12,2024-09-12
LQDA,2024-09-12,3,5852994.2,2024-08-30,2024-09-12
AMLX,2024-09-12,3,427700.0,2024-09-03,2024-09-12
VRDN,2024-09-13,3,90000000.0,2024-09-13,2024-09-13
PI,2024-09-13,3,60000009.51,2024-09-13,2024-09-13
PCT,2024-09-13,3,60000009.51,2024-09-13,2024-09-13
BRCC,2024-09-13,4,8679992.56,2024-09-13,2024-09-13
GTLS,2024-09-13,3,217071.4,2024-09-05,2024-09-13
OMIC,2024-09-16,3,5418659.52,2024-09-16,2024-09-16
BCAX,2024-09-16,5,164970000.0,2024-09-16,2024-09-16
MBX,2024-09-16,22,206000000.0,2024-09-16,2024-09-16
CULP,2024-09-17,6,7395923.48,2024-09-09,2024-09-17
HCWC,2024-09-17,3,250000.0,2024-09-17,2024-09-17
LUCY,2024-09-17,3,9703582.84,2024-09-17,2024-09-17
CRMT,2024-09-19,6,116052872.0,2024-09-19,2024-09-19
CODI,2024-09-20,3,718668.0,2024-09-11,2024-09-20
CRBP,2024-09-20,3,21012180.99,2024-09-20,2024-09-20
GDOT,2024-09-23,3,7151535.6,2024-09-23,2024-09-23
HWH,2024-09-24,3,11405274.93,2024-09-24,2024-09-24
PFBX,2024-09-24,5,1643632.0,2024-09-24,2024-09-24
AHH,2024-09-26,4,3099988.5,2024-09-26,2024-09-26
LGCY,2024-09-26,3,249000.0,2024-09-26,2024-09-26
IBTA,2024-09-27,3,3479519.58,2024-09-27,2024-09-27
BIOA,2024-09-27,7,67799970.0,2024-09-25,2024-09-27
BKV,2024-09-27,4,1764000.0,2024-09-27,2024-09-27
SPG,2024-09-30,4,248607.8,2024-09-30,2024-09-30
BATRA,2024-09-30,4,336800.0,2024-09-30,2024-09-30
MOFG,2024-09-30,8,681000.0,2024-09-30,2024-09-30
BHVN,2024-10-02,3,2220890.0,2024-09-24,2024-10-02
OCX,2024-10-02,4,11740750.05,2024-10-02,2024-10-02
FVR,2024-10-03,7,93157474.6,2024-10-03,2024-10-03
LFCR,2024-10-03,15,51599984.2,2024-10-03,2024-10-03
CBNA,2024-10-03,4,282370.0,2024-10-03,2024-10-03
SNDA,2024-10-10,8,6632690.48,2024-10-10,2024-10-10
RRGB,2024-10-15,7,2865725.76,2024-10-15,2024-10-15
UPB,2024-10-15,10,170000000.0,2024-10-15,2024-10-15
DRUG,2024-10-15,3,9558815.88,2024-10-15,2024-10-15
CAMP,2024-10-15,29,336799716.0,2024-10-15,2024-10-15
CBLL,2024-10-15,5,29891202.0,2024-10-11,2024-10-15
RMCF,2024-10-18,8,456462.0,2024-10-18,2024-10-18
SNWV,2024-10-18,5,7499992.5,2024-10-18,2024-10-18
JANX,2024-10-18,5,268500000.0,2024-10-18,2024-10-18
VERB,2024-10-21,4,925889.68,2024-10-21,2024-10-21
IKT,2024-10-21,3,2698900.0,2024-10-21,2024-10-21
NRDS,2024-10-21,3,15827923.05,2024-10-21,2024-10-21
ROLR,2024-10-23,4,950000.0,2024-10-23,2024-10-23
INGM,2024-10-23,5,7036700.0,2024-10-23,2024-10-23
MODV,2024-10-23,4,4298878.72,2024-10-23,2024-10-23
SEPN,2024-10-28,11,445500000.0,2024-10-28,2024-10-28
UMAC,2024-10-30,3,249998.96,2024-10-30,2024-10-30
SNBR,2024-10-31,5,12870424.7,2024-10-31,2024-10-31
VREO,2024-11-01,8,161441280.0,2024-11-01,2024-11-01
MPB,2024-11-01,5,1090497.0,2024-11-01,2024-11-01
MAIA,2024-11-01,4,584328.0,2024-11-01,2024-11-01
CALC,2024-11-01,13,3807510.0,2024-11-01,2024-11-01
BACQ,2024-11-04,3,12750000.0,2024-11-04,2024-11-04
BDSX,2024-11-05,4,360388.08,2024-11-05,2024-11-05
AIN,2024-11-05,3,245967.0,2024-11-05,2024-11-05
NMFC,2024-11-06,3,5034540.83,2024-11-04,2024-11-06
UAN,2024-11-06,3,11475680.1,2024-11-06,2024-11-06
LCGMF,2024-11-08,3,1511111.1,2024-11-08,2024-11-08
TYRA,2024-11-08,6,99332331.25,2024-10-30,2024-11-08
GDOT,2024-11-08,3,5823373.5,2024-11-08,2024-11-08
OSCR,2024-11-11,5,72164260.9,2024-11-11,2024-11-11
QTI,2024-11-12,4,3992463.64,2024-11-12,2024-11-12
DCOM,2024-11-12,3,2784000.0,2024-11-12,2024-11-12
BH,2024-11-12,3,17315442.57,2024-11-12,2024-11-12
GRBK,2024-11-13,4,281387972.32,2024-11-13,2024-11-13
PFBX,2024-11-14,6,749673.25,2024-11-01,2024-11-14
WHLRD,2024-11-14,5,2163834.55,2024-11-14,2024-11-14
MPAA,2024-11-14,3,1029000.0,2024-11-14,2024-11-14
WSC,2024-11-15,4,878500.0,2024-11-04,2024-11-15
LAZY,2024-11-15,5,74999995.9,2024-11-15,2024-11-15
ZETA,2024-11-18,7,4211155.48,2024-11-18,2024-11-18
HTLD,2024-11-18,5,3736080.65,2024-11-04,2024-11-18
RMAX,2024-11-18,3,899794.08,2024-11-18,2024-11-18
SCWO,2024-11-18,3,512500.0,2024-11-15,2024-11-18
AZTA,2024-11-19,3,1249307.67,2024-11-15,2024-11-19
FGF,2024-11-19,4,1243920.32,2024-11-19,2024-11-19
BNTC,2024-11-19,4,1479612.4,2024-11-19,2024-11-19
ONEW,2024-11-19,6,2693075.04,2024-11-19,2024-11-19
WOLF,2024-11-20,4,816943.68,2024-11-20,2024-11-20
PX,2024-11-20,6,819000.0,2024-11-20,2024-11-20
MBIN,2024-11-21,3,2155867.0,2024-11-18,2024-11-21
IMNM,2024-11-21,3,1310007.72,2024-11-21,2024-11-21
MODD,2024-11-21,5,1249995.0,2024-11-21,2024-11-21
NGNE,2024-11-26,5,5239387.74,2024-11-22,2024-11-26
PCB,2024-11-29,3,408134.3,2024-11-06,2024-11-29
GRX,2024-12-03,3,422189.02,2024-11-04,2024-12-03
GWAV,2024-12-04,3,380821.32,2024-12-03,2024-12-04
PETS,2024-12-06,4,719900.0,2024-12-04,2024-12-06
OCTIX,2024-12-09,3,2850000.1,2024-11-26,2024-12-09
IVFH,2024-12-09,7,3300000.0,2024-12-04,2024-12-09
GAIAX,2024-12-09,3,5100000.0,2024-12-09,2024-12-09
CULP,2024-12-09,5,297798.5,2024-12-09,2024-12-09
PMD,2024-12-10,5,4113823.2,2024-12-03,2024-12-10
DBI,2024-12-10,3,4222500.0,2024-12-10,2024-12-10
MNR,2024-12-10,3,15121612.74,2024-12-10,2024-12-10
CTGO,2024-12-10,3,429893.88,2024-12-05,2024-12-10
GRNT,2024-12-11,3,611887.67,2024-11-20,2024-12-11
ADCT,2024-12-11,3,1827000.0,2024-12-11,2024-12-11
RM,2024-12-11,5,455405.5,2024-12-11,2024-12-11
ACHR,2024-12-11,7,30101153.54,2024-11-19,2024-12-11
AVDL,2024-12-11,3,347878.99,2024-12-06,2024-12-11
TKO,2024-12-11,7,336858260.2,2024-12-11,2024-12-11
DMLP,2024-12-11,3,1543733.0,2024-11-14,2024-12-11
STRW,2024-12-12,3,2944562.2,2024-12-03,2024-12-12
GAIIX,2024-12-12,4,7500000.0,2024-12-12,2024-12-12
OPRT,2024-12-13,3,251677.0,2024-11-27,2024-12-13
FISI,2024-12-13,11,770000.0,2024-12-13,2024-12-13
BCYC,2024-12-13,6,127128664.92,2024-12-13,2024-12-13
MDRR,2024-12-13,3,499994.93,2024-11-15,2024-12-13
PLAY,2024-12-13,3,1725627.8,2024-12-12,2024-12-13
AGL,2024-12-13,3,203474.62,2024-12-05,2024-12-13
DOW,2024-12-13,3,1611795.18,2024-12-12,2024-12-13
OMCC,2024-12-13,3,1314000.0,2024-12-13,2024-12-13
CNC,2024-12-16,3,988603.93,2024-12-13,2024-12-16
STAA,2024-12-16,3,5842534.2,2024-12-16,2024-12-16
MMS,2024-12-17,3,747077.8,2024-12-12,2024-12-17
HR,2024-12-19,3,457419.0,2024-11-22,2024-12-19
RMBL,2024-12-19,3,4380635.82,2024-12-19,2024-12-19
QNRX,2024-12-23,3,554999.85,2024-12-23,2024-12-23
SRFM,2024-12-23,3,2097831.41,2024-12-09,2024-12-23
MRKR,2024-12-23,10,17736000.0,2024-12-23,2024-12-23
MCFT,2024-12-26,5,17719744.55,2024-12-26,2024-12-26
SPG,2024-12-30,4,257774.11,2024-12-30,2024-12-30
KALA,2024-12-30,4,7999999.84,2024-12-30,2024-12-30
ZIVO,2024-12-31,3,759600.0,2024-12-31,2024-12-31
CEPO,2025-01-08,4,20000000.0,2025-01-08,2025-01-08
CVI,2025-01-08,3,48082107.0,2025-01-08,2025-01-08
OLMA,2025-01-08,6,18100273.5,2024-12-13,2025-01-08
SNDA,2025-01-08,9,8080518.69,2025-01-08,2025-01-08
BATRA,2025-01-10,4,313520.0,2025-01-10,2025-01-10
FLWS,2025-01-10,3,8169630.0,2025-01-10,2025-01-10
DBI,2025-01-10,3,8462955.39,2025-01-10,2025-01-10
MODV,2025-01-10,6,59975138.04,2025-01-10,2025-01-10
LW,2025-01-13,3,575070.0,2024-12-23,2025-01-13
LBTYK,2025-01-15,12,2592284.24,2025-01-15,2025-01-15
LGF,2025-01-16,7,4548362.0,2025-01-16,2025-01-16
TKO,2025-01-17,7,351666979.02,2025-01-17,2025-01-17
FLOC,2025-01-17,4,1790400.0,2025-01-17,2025-01-17
GDRZF,2025-01-22,5,419580.0,2025-01-22,2025-01-22
MYCB,2025-01-22,3,1716000.0,2025-01-22,2025-01-22
RLI,2025-01-24,4,804974.0,2025-01-24,2025-01-24
LCTX,2025-01-27,3,18000000.36,2025-01-27,2025-01-27
KDP,2025-01-29,10,1206774640.0,2025-01-29,2025-01-29
VGAS,2025-01-29,3,150000000.0,2025-01-29,2025-01-29
SFD,2025-01-29,8,65624660.0,2025-01-29,2025-01-29
CTOS,2025-01-30,11,358319940.0,2025-01-30,2025-01-30
ETNB,2025-01-30,6,250067068.75,2025-01-21,2025-01-30
KALV,2025-01-30,7,4351396.14,2025-01-30,2025-01-30
ELUT,2025-02-03,11,12600000.0,2025-02-03,2025-02-03
INR,2025-02-03,4,1600000.0,2025-02-03,2025-02-03
MTSR,2025-02-03,11,414219924.0,2025-02-03,2025-02-03
TPIC,2025-02-04,3,883650.0,2025-02-04,2025-02-04
KFII,2025-02-06,3,14863410.0,2025-02-06,2025-02-06
FERA,2025-02-06,5,19000000.0,2025-02-06,2025-02-06
OCX,2025-02-06,3,31769024.25,2025-02-06,2025-02-06
MNR,2025-02-07,3,239999985.0,2025-02-07,2025-02-07
EFSI,2025-02-07,3,334976.0,2025-02-07,2025-02-07
SION,2025-02-10,19,219510000.0,2025-02-10,2025-02-10
ORKA,2025-02-10,7,9807778.89,2025-02-10,2025-02-10
BZH,2025-02-10,3,1229275.0,2025-02-07,2025-02-10
CMPO,2025-02-12,4,39944599.84,2025-02-12,2025-02-12
MRP,2025-02-13,3,6132375.72,2025-02-13,2025-02-13
HLIT,2025-02-13,3,269531.75,2025-02-12,2025-02-13
FLNC,2025-02-13,3,410725.0,2025-02-13,2025-02-13
MBX,2025-02-14,5,8617522.4,2025-02-03,2025-02-14
PRKA,2025-02-14,4,1214519.6,2025-02-14,2025-02-14
AARD,2025-02-14,9,106424672.0,2025-02-14,2025-02-14
CMCO,2025-02-14,3,436503.5,2025-02-13,2025-02-14
SLDB,2025-02-18,3,5727720.6,2025-02-18,2025-02-18
LLIAX,2025-02-18,6,1650350.6,2025-02-18,2025-02-18
AMCR,2025-02-18,3,2403800.0,2025-02-10,2025-02-18
HP,2025-02-18,3,1662350.48,2025-02-10,2025-02-18
NE,2025-02-20,3,823786.16,2025-02-20,2025-02-20
SEPN,2025-02-20,7,37147383.0,2025-02-19,2025-02-20
MTDR,2025-02-21,5,609831.0,2025-02-21,2025-02-21
VMEO,2025-02-24,3,313802.6,2025-02-21,2025-02-24
BHRB,2025-02-24,3,1210720.72,2025-01-31,2025-02-24
FRPT,2025-02-24,3,505047.5,2025-02-24,2025-02-24
AMKR,2025-02-24,5,94999976.25,2025-02-24,2025-02-24
ACDC,2025-02-26,4,16086553.56,2025-02-26,2025-02-26
THM,2025-02-27,4,2212014.72,2025-02-27,2025-02-27
OSUR,2025-02-27,3,600347.78,2025-02-27,2025-02-27
RCUS,2025-02-27,3,15402760.0,2025-02-18,2025-02-27
JELD,2025-02-27,3,1033483.44,2025-02-24,2025-02-27
HII,2025-02-27,3,624169.9,2025-02-13,2025-02-27
WWW,2025-02-27,3,931814.0,2025-02-21,2025-02-27
OMI,2025-02-28,5,136930792.4,2025-02-28,2025-02-28
CVI,2025-02-28,3,20249511.84,2025-02-28,2025-02-28
PFBX,2025-02-28,5,452375.0,2025-02-28,2025-02-28
LAB,2025-02-28,9,46425835.17,2025-02-28,2025-02-28
TRS,2025-02-28,4,763250.28,2025-02-28,2025-02-28
GO,2025-03-03,3,2732050.0,2025-02-27,2025-03-03
ONTF,2025-03-03,3,1403030.25,2025-03-03,2025-03-03
SIGI,2025-03-03,3,472164.2,2025-02-24,2025-03-03
UAN,2025-03-03,3,2213803.86,2025-03-03,2025-03-03
ONEW,2025-03-04,6,1386000.0,2025-03-04,2025-03-04
STRA,2025-03-04,3,1109753.6,2025-03-03,2025-03-04
JANX,2025-03-05,5,126714824.4,2025-03-05,2025-03-05
TNYA,2025-03-05,7,174999991.6,2025-03-05,2025-03-05
FMC,2025-03-05,3,2362948.0,2025-03-04,2025-03-05
ECAT,2025-03-05,3,4379072.8,2025-02-26,2025-03-05
BLND,2025-03-05,7,1208477.27,2025-03-05,2025-03-05
ECPG,2025-03-05,3,3107800.0,2025-03-05,2025-03-05
EVH,2025-03-06,4,746576.05,2025-03-06,2025-03-06
MITK,2025-03-06,3,707310.0,2025-02-20,2025-03-06
CE,2025-03-07,4,644213.35,2025-03-07,2025-03-07
KMTS,2025-03-07,3,858500.0,2025-03-07,2025-03-07
AMPY,2025-03-07,3,211100.0,2025-03-07,2025-03-07
UCTT,2025-03-07,4,518140.0,2025-03-07,2025-03-07
NCMI,2025-03-07,10,24806269.0,2025-03-07,2025-03-07
CULP,2025-03-10,6,2057729.19,2025-03-10,2025-03-10
RC,2025-03-10,3,555600.0,2025-03-05,2025-03-10
PCG,2025-03-11,3,250654.04,2025-02-20,2025-03-11
SEI,2025-03-11,3,820680.0,2025-02-27,2025-03-11
VG,2025-03-11,3,9132962.2,2025-03-10,2025-03-11
SRE,2025-03-12,3,917563.96,2025-03-06,2025-03-12
CLVT,2025-03-12,3,554685.16,2025-03-03,2025-03-12
VISL,2025-03-12,5,2362450.0,2025-03-12,2025-03-12
BNED,2025-03-12,4,6924289.36,2025-03-12,2025-03-12
MLYS,2025-03-13,10,118799973.0,2025-03-13,2025-03-13
BTMD,2025-03-13,4,16726689.0,2025-03-13,2025-03-13
LUV,2025-03-13,3,350040.88,2025-03-12,2025-03-13
MX,2025-03-14,3,224000.0,2025-03-13,2025-03-14
HRTG,2025-03-14,3,280450.0,2025-03-14,2025-03-14
WEST,2025-03-14,3,1910555.8,2025-03-14,2025-03-14
LYEL,2025-03-17,3,313550.0,2025-03-14,2025-03-17
IMCR,2025-03-17,6,143952379.68,2025-03-17,2025-03-17
IMG,2025-03-18,9,13396053.84,2025-03-18,2025-03-18
MODD,2025-03-20,6,7799984.64,2025-03-20,2025-03-20
WYNN,2025-03-21,5,5674090.0,2025-02-19,2025-03-21
CUBA,2025-03-24,3,562708.75,2025-03-06,2025-03-24
GSHR,2025-03-24,3,12093750.0,2025-03-24,2025-03-24
FG,2025-03-25,3,152012520.0,2025-03-24,2025-03-25
MCHX,2025-03-25,3,522119.31,2025-03-25,2025-03-25
SRZN,2025-03-26,6,71999947.2,2025-03-26,2025-03-26
IMNM,2025-03-26,3,1221179.0,2025-03-24,2025-03-26
BNTC,2025-03-26,4,46800000.0,2025-03-26,2025-03-26
SAIC,2025-03-27,3,339373.45,2025-03-25,2025-03-27
CATX,2025-03-31,3,257007.14,2025-03-28,2025-03-31
REPX,2025-03-31,3,1055520.0,2025-03-31,2025-03-31
SPG,2025-03-31,3,201550.4,2025-03-31,2025-03-31
FGBI,2025-03-31,3,1093265.25,2025-03-31,2025-03-31
SMA,2025-04-01,3,360000.0,2025-04-01,2025-04-01
GTE,2025-04-02,4,2150400.0,2025-04-02,2025-04-02
EWTX,2025-04-03,4,40000000.92,2025-04-03,2025-04-03
OMI,2025-04-03,5,21456089.2,2025-04-03,2025-04-03
SZZL,2025-04-03,4,16000000.0,2025-04-03,2025-04-03
NXDT,2025-04-03,3,1574601.0,2025-04-03,2025-04-03
SONO,2025-04-03,5,9366149.85,2025-04-03,2025-04-03
