ticker,cluster_date,n_insiders,total_value,window_start,window_end
SOUL,2025-04-03,3,12000000.0,2025-04-03,2025-04-03
CBRL,2025-04-04,5,19030230.0,2025-04-04,2025-04-04
LGF,2025-04-07,7,124768995.61,2025-04-07,2025-04-07
KALV,2025-04-09,7,1648500.0,2025-04-09,2025-04-09
QTI,2025-04-09,3,3737412.44,2025-03-21,2025-04-09
KROS,2025-04-09,4,37862619.56,2025-04-09,2025-04-09
GME,2025-04-10,3,11140200.0,2025-04-03,2025-04-10
CVGW,2025-04-11,3,832690.39,2025-04-02,2025-04-11
MCFT,2025-04-15,3,1268852.46,2025-04-15,2025-04-15
BCDA,2025-04-23,3,501308.15,2025-04-23,2025-04-23
NEOG,2025-04-23,3,213321.08,2025-04-10,2025-04-23
TFIN,2025-04-24,3,598056.72,2025-04-22,2025-04-24
NPAC,2025-04-25,3,18332250.0,2025-04-25,2025-04-25
AVTR,2025-04-28,3,478995.71,2025-04-28,2025-04-28
DOC,2025-04-28,5,669709.36,2025-04-25,2025-04-28
BMACX,2025-05-01,7,149650000.05,2025-05-01,2025-05-01
MTDR,2025-05-01,4,602475.0,2025-04-29,2025-05-01
MTX,2025-05-02,3,207280.0,2025-04-30,2025-05-02
ALMS,2025-05-02,13,3904911.98,2025-05-02,2025-05-02
SON,2025-05-02,3,1144380.72,2025-04-30,2025-05-02
FTAI,2025-05-02,3,1008715.3,2025-05-02,2025-05-02
CEPT,2025-05-05,4,23200000.0,2025-05-05,2025-05-05
BNL,2025-05-05,5,743647.03,2025-05-05,2025-05-05
UTZ,2025-05-05,4,394146.38,2025-05-05,2025-05-05
NEO,2025-05-06,3,375432.0,2025-05-02,2025-05-06
HTLD,2025-05-06,5,13535086.68,2025-05-05,2025-05-06
OGN,2025-05-06,3,474182.45,2025-05-05,2025-05-06
RGR,2025-05-07,3,472614.0,2025-05-06,2025-05-07
CHDN,2025-05-07,3,1298940.0,2025-05-02,2025-05-07
OFIX,2025-05-07,8,16003000.0,2025-05-07,2025-05-07
BHRB,2025-05-07,3,427470.0,2025-04-29,2025-05-07
HCWB,2025-05-07,4,2825030.0,2025-05-07,2025-05-07
LINE,2025-05-08,3,1194980.17,2025-05-05,2025-05-08
VSTS,2025-05-08,5,12820649.36,2025-05-08,2025-05-08
HTGC,2025-05-08,5,524449.32,2025-05-08,2025-05-08
RYES,2025-05-08,3,1557682.08,2025-05-08,2025-05-08
HAIN,2025-05-09,3,811325.0,2025-05-09,2025-05-09
REZI,2025-05-09,3,300039682.14,2025-05-09,2025-05-09
NG,2025-05-09,7,350000017.5,2025-05-09,2025-05-09
CIVI,2025-05-09,7,2214384.1,2025-05-09,2025-05-09
ACDC,2025-05-12,4,746655.04,2025-05-09,2025-05-12
HOWL,2025-05-12,5,2435939.6,2025-05-12,2025-05-12
ONTF,2025-05-12,3,1173749.76,2025-05-12,2025-05-12
BRT,2025-05-12,3,1080031.34,2025-05-12,2025-05-12
ENR,2025-05-12,3,431930.0,2025-05-09,2025-05-12
EGHA,2025-05-12,5,17500000.0,2025-05-12,2025-05-12
SNBR,2025-05-13,3,877355.4,2025-05-07,2025-05-13
AESI,2025-05-14,3,715300.46,2025-05-09,2025-05-14
AMBC,2025-05-14,3,823730.27,2025-05-14,2025-05-14
UNH,2025-05-14,3,25604453.4,2025-05-14,2025-05-14
VISL,2025-05-15,5,257275.0,2025-05-15,2025-05-15
TXO,2025-05-15,4,52050000.0,2025-05-15,2025-05-15
OKUR,2025-05-15,3,7770000.0,2025-05-15,2025-05-15
MAGN,2025-05-15,3,860052.75,2025-05-09,2025-05-15
CCCXU,2025-05-15,3,9000000.0,2025-05-15,2025-05-15
RLMD,2025-05-16,3,349277.91,2025-05-16,2025-05-16
CCCM,2025-05-19,3,7950000.0,2025-05-19,2025-05-19
MODG,2025-05-19,3,330401.7,2025-05-14,2025-05-19
CTEV,2025-05-19,3,1181297.25,2025-05-12,2025-05-19
IFF,2025-05-19,4,3121159.0,2025-05-08,2025-05-19
ONEW,2025-05-20,8,2324518.84,2025-05-06,2025-05-20
JRVR,2025-05-20,3,728333.75,2025-05-15,2025-05-20
PFBX,2025-05-20,5,292357.35,2025-05-20,2025-05-20
SDHC,2025-05-21,3,862719.0,2025-05-16,2025-05-21
PETS,2025-05-21,3,289500.0,2025-05-21,2025-05-21
MRP,2025-05-21,3,781225.0,2025-05-19,2025-05-21
PENN,2025-05-22,3,707892.0,2025-05-12,2025-05-22
UHG,2025-05-22,4,1167858.62,2025-05-22,2025-05-22
GPMT,2025-05-22,3,276662.88,2025-05-15,2025-05-22
XRX,2025-05-23,3,320154.0,2025-05-23,2025-05-23
OPAL,2025-05-23,3,262231.14,2025-05-16,2025-05-23
VFC,2025-05-23,3,2198403.2,2025-05-23,2025-05-23
OYSE,2025-05-23,5,22750000.0,2025-05-23,2025-05-23
ARQ,2025-05-23,4,688760.0,2025-05-16,2025-05-23
BATRA,2025-05-23,4,269216.2,2025-05-23,2025-05-23
PEB,2025-05-23,3,1203817.58,2025-05-06,2025-05-23
SHEN,2025-05-27,12,7001109.96,2025-05-27,2025-05-27
NKGN,2025-05-27,4,10381589.53,2025-05-05,2025-05-27
FLO,2025-05-27,3,202440.0,2025-05-22,2025-05-27
LION,2025-05-28,7,341903634.1,2025-05-28,2025-05-28
CHCT,2025-05-28,3,407011.55,2025-04-30,2025-05-28
MATV,2025-05-30,3,347000.0,2025-05-29,2025-05-30
TISI,2025-06-02,4,446695.68,2025-06-02,2025-06-02
VRM,2025-06-02,7,864712.8,2025-06-02,2025-06-02
VREO,2025-06-02,7,462000.0,2025-06-02,2025-06-02
TKO,2025-06-03,3,749999836.8,2025-06-03,2025-06-03
PBT,2025-06-04,4,4740542.2,2025-06-04,2025-06-04
TRS,2025-06-04,3,43093315.48,2025-05-19,2025-06-04
TYRA,2025-06-04,5,58756518.4,2025-06-04,2025-06-04
ABL,2025-06-04,3,1186888.78,2025-06-04,2025-06-04
MSTR,2025-06-05,4,2312345.0,2025-05-27,2025-06-05
STRZ,2025-06-05,3,5192127.45,2025-06-02,2025-06-05
GTE,2025-06-06,4,577200.0,2025-06-06,2025-06-06
NNUP,2025-06-06,4,757868.1,2025-06-06,2025-06-06
QTRX,2025-06-09,3,1888580.93,2025-06-06,2025-06-09
RM,2025-06-09,4,2665204.56,2025-06-09,2025-06-09
AIRS,2025-06-09,3,12000000.0,2025-06-09,2025-06-09
DCOM,2025-06-09,8,8816040.0,2025-06-09,2025-06-09
MNR,2025-06-10,3,10279120.65,2025-06-10,2025-06-10
BY,2025-06-11,4,1270491.75,2025-06-11,2025-06-11
VSH,2025-06-11,3,352920.0,2025-05-12,2025-06-11
ASIC,2025-06-11,3,1423886.0,2025-06-11,2025-06-11
SONO,2025-06-12,5,32904464.4,2025-06-12,2025-06-12
HPP,2025-06-12,5,2299997.47,2025-06-12,2025-06-12
PLYA,2025-06-12,5,67269622.5,2025-06-12,2025-06-12
PZG,2025-06-13,3,748800.0,2025-06-13,2025-06-13
PTN,2025-06-13,3,454000000.0,2025-06-13,2025-06-13
BACC,2025-06-16,3,11730000.0,2025-06-16,2025-06-16
VAC,2025-06-17,4,203505102.0,2025-06-17,2025-06-17
IMRX,2025-06-18,3,202911.85,2025-06-17,2025-06-18
AXINU,2025-06-20,3,12000000.0,2025-06-20,2025-06-20
KYMR,2025-06-25,10,139553480.0,2025-06-25,2025-06-25
CDTX,2025-06-26,4,399999952.0,2025-06-26,2025-06-26
SION,2025-06-27,3,2851200.0,2025-06-27,2025-06-27
CAEP,2025-06-27,4,23200000.0,2025-06-27,2025-06-27
PRM,2025-06-27,5,17796540.0,2025-06-27,2025-06-27
ACTU,2025-06-27,24,11999904.0,2025-06-27,2025-06-27
BCDA,2025-06-30,3,350841.92,2025-06-30,2025-06-30
NMP,2025-06-30,4,4200000.0,2025-06-30,2025-06-30
VRDR,2025-06-30,4,41975941.14,2025-06-30,2025-06-30
SPG,2025-06-30,3,206439.84,2025-06-30,2025-06-30
FGBI,2025-06-30,5,1064826.0,2025-06-30,2025-06-30
COSO,2025-07-02,7,3335725.0,2025-07-02,2025-07-02
SCISX,2025-07-08,3,6316748.64,2025-06-23,2025-07-08
NEGG,2025-07-08,3,7268760.9,2025-07-08,2025-07-08
REPX,2025-07-14,3,1227150.0,2025-07-14,2025-07-14
UPXI,2025-07-15,3,956998.84,2025-07-11,2025-07-15
BRCC,2025-07-18,6,2200000.0,2025-07-18,2025-07-18
PETS,2025-07-21,4,419093.1,2025-07-17,2025-07-21
CARL,2025-07-22,3,8099970.0,2025-07-22,2025-07-22
TBN,2025-07-22,6,59999908.68,2025-07-22,2025-07-22
LOOP,2025-07-23,4,1370361.94,2025-07-23,2025-07-23
DMAC,2025-07-23,6,42199990.0,2025-07-23,2025-07-23
SFNC,2025-07-23,7,1663150.0,2025-07-23,2025-07-23
REZI,2025-07-25,3,299975793.81,2025-07-25,2025-07-25
SONO,2025-07-25,5,74019413.3,2025-07-25,2025-07-25
MH,2025-07-25,3,246500.0,2025-07-25,2025-07-25
SIGI,2025-07-28,4,701939.64,2025-07-25,2025-07-28
MSTR,2025-07-29,7,21856950.0,2025-07-29,2025-07-29
ABG,2025-07-30,5,52858561.6,2025-07-30,2025-07-30
LRMR,2025-07-31,10,300000000.0,2025-07-31,2025-07-31
FIG,2025-08-01,4,10312500.0,2025-08-01,2025-08-01
OBIO,2025-08-01,3,5775000.0,2025-08-01,2025-08-01
PRME,2025-08-01,16,139799880.0,2025-08-01,2025-08-01
AMKR,2025-08-01,5,48243598.25,2025-08-01,2025-08-01
PNFP,2025-08-01,3,1031170.0,2025-07-31,2025-08-01
XHFIX,2025-08-01,3,3100003.02,2025-08-01,2025-08-01
SI,2025-08-01,10,27674940.0,2025-08-01,2025-08-01
NSP,2025-08-04,5,803242.25,2025-08-04,2025-08-04
TFX,2025-08-05,4,576215.0,2025-08-05,2025-08-05
FLY,2025-08-06,12,5149890.0,2025-08-06,2025-08-06
MKZR,2025-08-06,6,1263980.77,2025-08-06,2025-08-06
BRBR,2025-08-06,3,295096.87,2025-08-06,2025-08-06
AVBC,2025-08-06,4,830731.36,2025-08-05,2025-08-06
AVBH,2025-08-07,4,1449000.0,2025-08-07,2025-08-07
KMPR,2025-08-07,3,344310.0,2025-08-07,2025-08-07
TROX,2025-08-07,3,497210.34,2025-08-01,2025-08-07
PTLO,2025-08-07,3,1514480.0,2025-08-07,2025-08-07
FCNCA,2025-08-07,3,2467100.0,2025-07-29,2025-08-07
HRTX,2025-08-08,3,9811494.0,2025-08-08,2025-08-08
AMRZ,2025-08-08,6,24377590.3,2025-08-08,2025-08-08
CFND,2025-08-08,3,903845.0,2025-08-08,2025-08-08
ALKT,2025-08-11,18,534453818.4,2025-08-11,2025-08-11
GBLI,2025-08-11,3,582456.88,2025-08-08,2025-08-11
BRT,2025-08-11,3,356347.8,2025-08-11,2025-08-11
CHD,2025-08-12,3,1177702.32,2025-08-05,2025-08-12
PRGS,2025-08-12,3,428157.3,2025-07-23,2025-08-12
LLY,2025-08-12,5,2894853.31,2025-08-08,2025-08-12
MSDL,2025-08-12,4,625932.71,2025-08-11,2025-08-12
LNW,2025-08-12,3,1418658.8,2025-08-07,2025-08-12
OMI,2025-08-12,5,40497720.6,2025-08-12,2025-08-12
INSG,2025-08-12,3,1438773.6,2025-08-12,2025-08-12
MXCT,2025-08-13,5,479950.0,2025-08-13,2025-08-13
AAOI,2025-08-13,3,1000938.0,2025-08-12,2025-08-13
LAB,2025-08-13,8,3539569.6,2025-08-13,2025-08-13
MIAX,2025-08-13,6,770500.0,2025-08-13,2025-08-13
PRMB,2025-08-14,3,595770.2,2025-08-12,2025-08-14
ACDC,2025-08-14,4,40000000.0,2025-08-14,2025-08-14
PSX,2025-08-14,3,1188910.0,2025-07-30,2025-08-14
CE,2025-08-14,3,265199.11,2025-08-14,2025-08-14
MDGL,2025-08-18,6,370737419.1,2025-08-18,2025-08-18
PRGO,2025-08-18,3,360029.7,2025-08-08,2025-08-18
SMRT,2025-08-18,3,1145600.0,2025-08-08,2025-08-18
BLND,2025-08-18,7,11556828.43,2025-08-18,2025-08-18
ECIA,2025-08-19,3,275000.0,2025-08-19,2025-08-19
STRZ,2025-08-19,3,443193.7,2025-08-19,2025-08-19
PEW,2025-08-20,3,211100.0,2025-08-19,2025-08-20
UA,2025-08-21,3,1501000.0,2025-08-13,2025-08-21
STSS,2025-08-22,6,4380050.0,2025-08-22,2025-08-22
CEPF,2025-08-22,4,36000000.0,2025-08-22,2025-08-22
ENOV,2025-08-22,3,463787.0,2025-08-13,2025-08-22
INR,2025-08-22,3,867412.46,2025-08-14,2025-08-22
MBIN,2025-08-22,3,654011.35,2025-07-30,2025-08-22
STTK,2025-08-25,4,21945321.96,2025-08-25,2025-08-25
FEAM,2025-08-25,7,2450000.0,2025-08-25,2025-08-25
CLDI,2025-08-25,3,450000.0,2025-08-21,2025-08-25
SMC,2025-08-26,5,12301848.2,2025-08-26,2025-08-26
EBC,2025-08-27,5,1666712.19,2025-08-25,2025-08-27
EMN,2025-08-27,11,1944938.55,2025-08-27,2025-08-27
SNV,2025-08-28,3,610848.0,2025-07-29,2025-08-28
LKQ,2025-08-28,3,820123.5,2025-08-27,2025-08-28
NIQ,2025-09-03,3,929680.0,2025-08-28,2025-09-03
COTY,2025-09-03,3,1260820.0,2025-08-22,2025-09-03
MLYS,2025-09-04,6,164999917.5,2025-09-04,2025-09-04
COO,2025-09-05,4,1079565.5,2025-09-02,2025-09-05
SFD,2025-09-08,6,42599882.25,2025-09-08,2025-09-08
CELC,2025-09-08,4,38195160.96,2025-09-08,2025-09-08
OPCH,2025-09-09,3,1627576.41,2025-08-20,2025-09-09
OCTO,2025-09-09,3,950000.1,2025-09-08,2025-09-09
CAMP,2025-09-11,15,47499988.32,2025-09-11,2025-09-11
LBRX,2025-09-12,10,174942420.0,2025-09-12,2025-09-12
RAPP,2025-09-12,3,1605598.54,2025-09-11,2025-09-12
NEXT,2025-09-16,9,23108956.06,2025-09-12,2025-09-16
PFBX,2025-09-17,5,303000.0,2025-09-17,2025-09-17
WSBC,2025-09-17,9,1350000.0,2025-09-17,2025-09-17
NTSK,2025-09-18,13,532000000.0,2025-09-18,2025-09-18
BCDA,2025-09-19,3,918000.0,2025-09-19,2025-09-19
ONEW,2025-09-19,6,336971.88,2025-09-19,2025-09-19
JSPR,2025-09-22,3,298890.0,2025-09-22,2025-09-22
RNGE,2025-09-23,3,550000.05,2025-09-23,2025-09-23
PTRN,2025-09-24,4,15448741.12,2025-09-24,2025-09-24
MRVL,2025-09-25,4,2109632.0,2025-09-25,2025-09-25
PEPG,2025-09-26,5,150000000.0,2025-09-26,2025-09-26
RIG,2025-09-26,3,36600000.0,2025-09-26,2025-09-26
MBX,2025-09-26,5,59999940.0,2025-09-26,2025-09-26
FGBI,2025-09-30,3,1637692.0,2025-09-30,2025-09-30
SPG,2025-09-30,3,213842.5,2025-09-30,2025-09-30
NP,2025-10-02,3,3481000.0,2025-10-02,2025-10-02
CBK,2025-10-03,4,749952.0,2025-10-03,2025-10-03
BGC,2025-10-06,3,247943911.23,2025-10-06,2025-10-06
SPWH,2025-10-06,3,370191.2,2025-10-02,2025-10-06
ZBIO,2025-10-07,5,24802592.8,2025-10-07,2025-10-07
ACET,2025-10-08,8,40000000.0,2025-10-08,2025-10-08
BRT,2025-10-09,4,716350.81,2025-09-09,2025-10-09
ZIVO,2025-10-13,5,1279407.78,2025-09-30,2025-10-13
REFI,2025-10-14,3,280839.5,2025-10-01,2025-10-14
RMCF,2025-10-17,8,882497.7,2025-10-17,2025-10-17
SMMT,2025-10-21,3,10999948.98,2025-10-21,2025-10-21
VRDN,2025-10-23,3,29999970.0,2025-10-23,2025-10-23
RYES,2025-10-24,7,6350000.0,2025-10-24,2025-10-24
RNTX,2025-10-24,5,1874422.1,2025-10-24,2025-10-24
ASIC,2025-10-27,3,533108.2,2025-09-29,2025-10-27
NMRA,2025-10-27,18,89999586.0,2025-10-27,2025-10-27
OBK,2025-10-28,3,482652.5,2025-10-27,2025-10-28
WDFC,2025-10-30,4,471648.03,2025-10-27,2025-10-30
VRSK,2025-10-31,3,314662.5,2025-10-31,2025-10-31
UTZ,2025-11-03,4,1460091.0,2025-11-03,2025-11-03
XCPIX,2025-11-03,3,650000.09,2025-11-03,2025-11-03
MTDR,2025-11-03,4,857587.5,2025-10-30,2025-11-03
DCOM,2025-11-04,3,1617904.86,2025-11-04,2025-11-04
MNRO,2025-11-04,3,29140784.61,2025-11-04,2025-11-04
AMRZ,2025-11-04,3,6213460.0,2025-10-30,2025-11-04
GTE,2025-11-04,4,10205920.0,2025-11-04,2025-11-04
RLMD,2025-11-05,4,2196700.0,2025-11-05,2025-11-05
NVCT,2025-11-05,3,1096593.18,2025-10-23,2025-11-05
CEPV,2025-11-05,4,21600000.0,2025-11-05,2025-11-05
BETA,2025-11-05,5,98943695.46,2025-11-05,2025-11-05
GBCI,2025-11-06,3,298561.17,2025-11-05,2025-11-06
KREF,2025-11-06,3,538807.0,2025-11-06,2025-11-06
XZO,2025-11-06,4,1764000.0,2025-11-06,2025-11-06
NCLH,2025-11-06,5,1567325.17,2025-11-06,2025-11-06
LAB,2025-11-07,8,11040000.0,2025-11-07,2025-11-07
ITGR,2025-11-07,3,384760.0,2025-10-30,2025-11-07
BLLN,2025-11-07,4,3123960.0,2025-11-06,2025-11-07
MRAI,2025-11-07,3,200000.0,2025-11-07,2025-11-07
EVMN,2025-11-07,3,70000000.0,2025-11-07,2025-11-07
BNTC,2025-11-07,4,79999974.0,2025-11-07,2025-11-07
SENS,2025-11-10,3,253972.7,2025-11-07,2025-11-10
REZI,2025-11-10,4,159166386.88,2025-11-10,2025-11-10
BLND,2025-11-10,7,47591708.5,2025-11-10,2025-11-10
LINE,2025-11-10,3,3337960.0,2025-11-07,2025-11-10
TRDA,2025-11-10,4,5101405.0,2025-11-10,2025-11-10
AMCR,2025-11-10,3,1663048.72,2025-11-10,2025-11-10
SPRU,2025-11-11,6,27183982.44,2025-11-11,2025-11-11
MOALX,2025-11-11,3,250000.11,2025-10-31,2025-11-11
RGP,2025-11-11,6,2134345.4,2025-10-15,2025-11-11
WEST,2025-11-11,4,1359960.0,2025-11-11,2025-11-11
PRMB,2025-11-11,3,2318582.08,2025-11-10,2025-11-11
TBRG,2025-11-12,3,2980176.78,2025-11-11,2025-11-12
SRZN,2025-11-13,7,27933717.35,2025-11-13,2025-11-13
BHVN,2025-11-13,3,32999992.5,2025-11-13,2025-11-13
AVBC,2025-11-13,3,224552.02,2025-11-05,2025-11-13
PROP,2025-11-14,3,8944657.47,2025-11-14,2025-11-14
FTAI,2025-11-14,3,1432353.48,2025-11-13,2025-11-14
ACVA,2025-11-14,3,5712854.79,2025-11-10,2025-11-14
CTRI,2025-11-14,3,224999994.0,2025-11-14,2025-11-14
VAC,2025-11-14,4,1710010.0,2025-11-13,2025-11-14
MNR,2025-11-14,4,1163835.9,2025-11-14,2025-11-14
ALMS,2025-11-17,13,40111469.39,2025-11-13,2025-11-17
CRVO,2025-11-17,3,441172.0,2025-11-14,2025-11-17
TELA,2025-11-17,4,16001760.0,2025-11-17,2025-11-17
RXO,2025-11-17,3,552376.96,2025-11-07,2025-11-17
ARX,2025-11-18,3,1580592.8,2025-11-14,2025-11-18
CNH,2025-11-18,3,657993.14,2025-11-11,2025-11-18
OBDC,2025-11-18,4,1487490.0,2025-11-10,2025-11-18
RUM,2025-11-19,3,17306718.84,2025-11-19,2025-11-19
STAA,2025-11-19,3,123184844.64,2025-11-19,2025-11-19
FOSL,2025-11-20,4,640765.74,2025-11-18,2025-11-20
GLOO,2025-11-20,4,8300000.0,2025-11-20,2025-11-20
GLRE,2025-11-20,3,766750.0,2025-11-06,2025-11-20
BBWI,2025-11-21,3,450507.0,2025-11-21,2025-11-21
CBC,2025-11-21,12,4962447.0,2025-11-21,2025-11-21
IKT,2025-11-21,3,8999997.75,2025-11-21,2025-11-21
PENN,2025-11-21,3,882777.85,2025-11-07,2025-11-21
OTH,2025-11-21,3,650634.87,2025-11-14,2025-11-21
AEBI,2025-11-21,3,180250.0,2025-11-14,2025-11-21
MRP,2025-11-24,3,384661.4,2025-10-28,2025-11-24
RIG,2025-11-24,3,18090000.0,2025-11-24,2025-11-24
BH,2025-11-24,3,2397862.71,2025-11-24,2025-11-24
ONEW,2025-11-24,6,2971578.78,2025-11-24,2025-11-24
J,2025-11-24,3,335877.64,2025-11-24,2025-11-24
DMLP,2025-11-25,3,210371.53,2025-11-25,2025-11-25
FSSL,2025-11-25,3,1206609.95,2025-11-13,2025-11-25
ALIT,2025-11-26,3,422793.24,2025-11-25,2025-11-26
RPD,2025-11-26,3,3169300.0,2025-11-24,2025-11-26
KVHI,2025-11-28,4,760090.06,2025-11-14,2025-11-28
KCHV,2025-11-28,4,10200000.0,2025-11-28,2025-11-28
KLNG,2025-12-01,3,2397600.0,2025-12-01,2025-12-01
TISI,2025-12-01,5,853692.88,2025-11-17,2025-12-01
OWL,2025-12-01,4,7142132.9,2025-12-01,2025-12-01
UTI,2025-12-01,5,85653760.35,2025-12-01,2025-12-01
INV,2025-12-02,3,206095.82,2025-11-21,2025-12-02
MSBI,2025-12-03,3,327548.62,2025-12-03,2025-12-03
HYNE,2025-12-03,10,2409124.2,2025-12-03,2025-12-03
CBIO,2025-12-04,4,72950400.0,2025-12-04,2025-12-04
CRM,2025-12-05,8,200125440.0,2025-12-05,2025-12-05
CLYM,2025-12-11,7,5283159.98,2025-12-11,2025-12-11
KYMR,2025-12-11,6,1034999508.0,2025-12-11,2025-12-11
CDNL,2025-12-11,3,813225.0,2025-12-11,2025-12-11
ELAN,2025-12-11,3,724883.0,2025-12-11,2025-12-11
BOC,2025-12-11,3,1346531.42,2025-12-01,2025-12-11
SEVN,2025-12-11,5,87181101.0,2025-12-11,2025-12-11
BCIC,2025-12-12,3,1249980.04,2025-12-12,2025-12-12
AMR,2025-12-15,7,60784678.04,2025-12-08,2025-12-15
VSTS,2025-12-16,4,14840140.66,2025-12-03,2025-12-16
COO,2025-12-17,3,1072322.5,2025-12-16,2025-12-17
MBAV,2025-12-17,5,190570374.0,2025-12-17,2025-12-17
NAVN,2025-12-17,29,263136682.8,2025-12-17,2025-12-17
BNTC,2025-12-18,4,1836264.0,2025-12-18,2025-12-18
KOD,2025-12-18,6,360000048.0,2025-12-18,2025-12-18
XZO,2025-12-18,3,637329.0,2025-12-18,2025-12-18
HYPD,2025-12-18,3,398042.76,2025-12-17,2025-12-18
MDLN,2025-12-18,5,1244799886.0,2025-12-16,2025-12-18
MCFT,2025-12-18,5,13246836.9,2025-12-18,2025-12-18
CCXIU,2025-12-18,3,15000000.0,2025-12-18,2025-12-18
ANDG,2025-12-18,5,8100875.6,2025-12-17,2025-12-18
KYTX,2025-12-18,5,4999987.5,2025-12-18,2025-12-18
BMNM,2025-12-19,4,828467.25,2025-12-19,2025-12-19
MAIA,2025-12-22,3,283443.36,2025-11-26,2025-12-22
AZO,2025-12-22,3,1179255.58,2025-12-10,2025-12-22
NKE,2025-12-29,3,4449886.94,2025-12-22,2025-12-29
